Дата,URL,Коррупция,Взятка,Подкуп,Злоупотребление полномочиями,Непотизм,Бездействие,Конфликт интересов,Теневая экономика,Финансовые махинации,Противодействие коррупции,Транспарентность,Подотчетность,Мониторинг,Антикоррупционная политика,приговор,дело,Прозрачность финансирования,Теневые сделки,Откаты,Хищение,Родственник,расследуется,расследование,Лоббизм,Незаконное,обогащение,Контроль расходов,Проверки деятельности,подозреваемый,подоздревается,Аудит,Закупка,Электронное правительство,Похищение,Отмывание,Задержание,Рейдерство,тенге,долларов,доллары,Превышение власти,Задержали,Антикор,Агенство,Уголовный кодекс,Получение,незаконного,вознагражденияКонцепция,Преступление,средней тяжести,небольшой тяжести,Тяжкие,Особо тяжкие,Мошенничество,Легализация,миллиард,миллион,триллиард,Обогатился,Обогатились,судебный,процесс,аким,начальник,зам,заместитель,район,город,область,село,деревня,Аул,правонарушение,Антикора,Антикору,Антикором,Антикоре
08 декабря 2023,https://tengrinews.kz/crime/arestovan-glavnyiy-ekolog-vostochno-kazahstanskoy-oblasti-519599/,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,0,0,0
19 июня 2020,https://tengrinews.kz/crime/10-millionov-tenge-toyota-zamglavyi-komiteta-sporta-obvinili-405846/,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
14 октября 2020,https://tengrinews.kz/kazakhstan_news/otmena-udo-vzyatochnikov-zarubejnyie-scheta-tokaev-prinyal-417042/,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05 августа 2022,https://tengrinews.kz/kazakhstan_news/sami-soobschayut-vzyatkah-antikore-rasskazali-trende-sredi-474761/,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25 июня 2018,https://tengrinews.kz/kazakhstan_news/nalogovika-pooschrili-jalobyi-astanchanku-iz-za-500-tenge-347368/,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12 июля 2024,https://tengrinews.kz/kazakhstan_news/100-rukovoditeley-zapodozrili-korruptsii-kazahstane-541161/,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
04 апреля 2017,https://tengrinews.kz/kazakhstan_news/ministr-yustitsii-vyiskazalsya-o-dele-hrapunovyih-315407/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
23 октября 2020,https://tengrinews.kz/sng/gulnara-karimova-zabolela-pnevmoniey-417975/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13 февраля 2020,https://tengrinews.kz/kazakhstan_news/chinovnik-ekibastuza-oshtrafovan-12-milliona-tenge-vzyatku-391449/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
11 сентября 2020,https://tengrinews.kz/kazakhstan_news/hischenie-405-millionov-tenge-byudjeta-predotvratili-413800/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
13 декабря 2021,https://tengrinews.kz/crime/obyyavlennyiy-mejdunarodnyiy-rozyisk-kayyirbekov-zaderjan-456509/,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
15 декабря 2022,https://tengrinews.kz/kazakhstan_news/kazahstanu-vernut-imuschestvo-na-360-milliardov-tenge-486213/,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18 июля 2019,https://tengrinews.kz/crime/byivshego-sudyu-osudili-moshennichestvo-aktyubinskoy-oblasti-374172/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26 августа 2020,https://tengrinews.kz/kazakhstan_news/tokaev-dal-porucheniya-antikorruptsionnoy-slujbe-412406/,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09 марта 2017,https://tengrinews.kz/crime/delo-jamankulova-rejisser-talgad-janyibekov-podozrevaetsya-312617/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21 октября 2020,https://tengrinews.kz/sng/i-o-prezidenta-kyirgyizstana-dal-korruptsioneram-30-dney-417702/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06 апреля 2018,https://tengrinews.kz/world_news/eks-prezidenta-yujnoy-korei-prigovorili-k-24-godam-tyurmyi-341495/,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31 мая 2021,https://tengrinews.kz/sng/bishkeke-zaderjali-brata-eks-prezidenta-kyirgyizstana-438965/,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26 января 2017,https://tengrinews.kz/kazakhstan_news/eks-zamakima-pavlodarskoy-oblasti-vyiydet-svobodu-zaplativ-310922/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,1,0,0,8,0,0,0,0,0,0,0,0
11 января 2018,https://tengrinews.kz/internet/telegram-otkryit-kanal-agentstva-delam-gosslujbyi-335137/,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09 июля 2021,https://tengrinews.kz/kazakhstan_news/dengi-na-borbu-s-pandemiey-104-narusheniya-vyiyavil-antikor-442681/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0
04 сентября 2024,https://tengrinews.kz/newseducation/direktora-kolledja-ulichili-zloupotreblenii-polnomochiyami-546937/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
16 августа 2024,https://tengrinews.kz/kazakhstan_news/rassledovanie-otnoshenii-sudi-zaversheno-almatinskoy-oblasti-545015/,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
03 марта 2023,https://tengrinews.kz/kazakhstan_news/za-korruptsiyu-osujden-glava-tarazskogo-gorodskogo-suda-492679/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31 января 2017,https://tengrinews.kz/kazakhstan_news/eks-glave-pogranslujbyi-rk-mogut-sokratit-srok-amnistii-311228/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12 июля 2018,https://tengrinews.kz/kazakhstan_news/sterilizuem-korruptsiyu-investorov-kazahstane-berut-pod-348969/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
23 апреля 2020,https://tengrinews.kz/crime/kaj-komitetne-karastyi-mekemenn-2-mamanyi-187-million-tenge-399839/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24 октября 2017,https://tengrinews.kz/events/smert-podsledstvennyih-eks-chinovnikov-mangistau-stali-329392/,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,1,2,0,0,0,0,0,0,0
05 июня 2023,https://tengrinews.kz/kazakhstan_news/politseyskiy-nachalnik-zaderjan-vzyatku-170-tyisyach-tenge-501172/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0
12 февраля 2021,https://tengrinews.kz/kazakhstan_news/jambyil-oblyisyinda-karantinde-548-million-tenge-byudjet-428706/,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09 июля 2018,https://tengrinews.kz/kazakhstan_news/arestyi-v-pavlodare-chinovniki-13-let-prodavali-pensii-348630/,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,1,0,0,0,0
22 мая 2020,https://tengrinews.kz/economic/neobyichnyiy-sposob-izbavitsya-korruptsii-predlojil-sovetnik-403141/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09 октября 2018,https://tengrinews.kz/crime/poyavilos-video-zaderjaniya-rukovoditelya-podrazdeleniya-355213/,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
19 августа 2020,https://tengrinews.kz/kazakhstan_news/trevojnyiy-simptom-tokaev-o-zaderjanii-akimov-oblastey-411738/,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"28 июля 2022, 16:50",https://tengrisport.kz/around_sports/neymaru-mojet-grozit-dva-goda-tyurmyi-po-delu-o-korruptsii-474132/,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17 августа 2019,https://tengrinews.kz/kazakhstan_news/gosslujaschiy-moshennik-osujden-v-pavlodare-376783/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
16 января 2019,https://tengrinews.kz/kazakhstan_news/adgspk-proanaliziruet-rabotu-tsentrov-po-podgotovke-k-ent-361452/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01 марта 2022,https://tengrinews.kz/crime/antikor-provel-zaderjaniya-na-tamojennom-postu-nur-jolyi-463202/,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
23 февраля 2018,https://tengrinews.kz/kazakhstan_news/148-politseyskih-uvolenyi-v-almatyi-338395/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
06 января 2017,https://tengrinews.kz/kazakhstan_news/novyie-podrobnosti-zaderjaniya-buhgaltera-posolstva-rk-309525/,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17 ноября 2017,https://tengrinews.kz/kazakhstan_news/uchastniki-oprosa-nur-otan-vyibrali-korruptsiyu-odnim-331268/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31 октября 2017,https://tengrinews.kz/kazakhstan_news/kuandyika-bishimbaeva-dostavili-sud-pervoe-poyavlenie-aresta-329855/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
07 ноября 2023,https://tengrinews.kz/crime/9-let-kolonii-zaprosili-v-sude-dlya-zamakima-pavlodara-516084/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,5,0,0,5,0,0,0,1,0,0,3,0,0,0,0
02 ноября 2023,https://tengrinews.kz/kazakhstan_news/sud-delu-operatora-rop-eks-glava-vyiplatila-920-millionov-515540/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 марта 2018,https://tengrinews.kz/crime/zaderjan-zamestitel-nachalnika-uvd-stepnogorska-339922/,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,0,0,2,0,0,0,0,0,0,0,0
03 апреля 2017,https://tengrinews.kz/kazakhstan_news/v-almatyi-nachinaetsya-sud-nad-muhtarom-ablyazovyim-315286/,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
05 декабря 2019,https://tengrinews.kz/kazakhstan_news/kommentariyah-internete-vyiskazalis-agentstve-delam-385790/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21 мая 2021,https://tengrinews.kz/kazakhstan_news/sud-delu-eks-glavyi-oblzdrava-zko-zaschita-prosit-vernut-438087/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15 марта 2019,https://tengrinews.kz/kazakhstan_news/skandal-razgorelsya-v-odnoy-iz-shkol-shyimkenta-365071/,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14 мая 2020,https://tengrinews.kz/kazakhstan_news/sotrudnikov-akimata-almatyi-osudili-propusk-blokpostyi-402209/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
31 марта 2017,https://tengrinews.kz/cinema/kreml-prokommentiroval-rech-sokurova-sorvavshuyu-ovatsii-315143/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14 августа 2024,https://tengrinews.kz/kazakhstan_news/soglasovyival-jk-narusheniyami-chem-obvinyayut-byivshego-544785/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
01 августа 2021,https://tengrinews.kz/crime/zamakima-rayona-vko-zaderjali-posle-jalobyi-biznesmena-smi-444608/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,4,0,0,4,5,0,0,0,0,0,0,0,0,0,0
07 октября 2018,https://tengrinews.kz/crime/hischeniyah-podozrevaetsya-selskiy-akim-mangistauskoy-355096/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0
07 сентября 2021,https://tengrinews.kz/kazakhstan_news/antikor-zayavil-o-sheme-vzyatok-v-komitete-minselhoza-447836/,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
31 января 2018,https://tengrinews.kz/kazakhstan_news/14-milliardov-tenge-vernula-kaznu-antikorruptsionnaya-slujba-336560/,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14 марта 2024,https://tengrinews.kz/kazakhstan_news/chto-proizoshlo-v-kazahstane-segodnya-14-marta-529263/,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
24 апреля 2019,https://tengrinews.kz/kazakhstan_news/pereobulis-byistro-nigmatulin-shtrafah-podkup-sportsmenov-367828/,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13 мая 2018,https://tengrinews.kz/asia/test-i-tescha-daniyara-kesikbaeva-popali-v-chernyiy-spisok-344099/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11 марта 2022,https://tengrinews.kz/kazakhstan_news/zaderjan-vtoroy-eks-zamestitel-glavyi-upravleniya-463925/,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0
17 августа 2020,https://tengrinews.kz/kazakhstan_news/on-mne-doljen-borets-narkobiznesom-otvetil-podozreniya-411501/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
05 июня 2019,https://tengrinews.kz/kazakhstan_news/nakazyivat-chinovnikov-nezakonnoe-obogaschenie-predlojil-370607/,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
